강동구민회관,#,기타,#,한국무용,#,수,#,11:30~13:20,#,22000
강동구민회관,#,기타,#,파워요가B,#,화목토,#,09:00~09:50,#,33000
강동구민회관,#,문화,#,성인밸리댄스B,#,화목,#,15:00~16:00,#,27500
강동구민회관,#,문화,#,모던댄스스포츠,#,화금,#,20:00~20:50,#,27500
강동구민회관,#,문화,#,댄스스포츠(월),#,화,#,13:20~14:50,#,22000
강동구민회관,#,기타,#,기구이용스트레칭B,#,화목토,#,20:00~20:50,#,33000
강동구민회관,#,기타,#,웃음체조,#,화목,#,17:00~17:50,#,27500
강동구민회관,#,기타,#,직장인요가,#,화금,#,20:00~21:00,#,27500
강동구민회관,#,기타,#,째즈댄스,#,수토,#,20:00~21:00,#,27500
강동구민회관,#,문화,#,댄스스포츠(금),#,토,#,13:20~14:50,#,22000
강동구민회관,#,문화,#,이브닝댄스스포츠,#,토,#,20:00~20:50,#,16500
강동구민회관,#,문화,#,한국무용,#,수토,#,16:00~16:50,#,22000
강동구민회관,#,문화,#,한국무용,#,수토,#,15:00~15:50,#,22000
강동구민회관,#,문화,#,선교무용,#,수토,#,17:00~17:50,#,22000
강동구민회관,#,기타,#,에어로빅,#,화수목금토,#,센터문의,#,33000
강동구민회관,#,문화,#,밸리댄스(19시),#,화목,#,센터문의,#,27500
강동구민회관,#,문화,#,일요밸리댄스,#,월,#,11:00~12:50,#,27500
강동구민회관,#,문화,#,댄스스포츠(토),#,일,#,13:00~14:30,#,22000
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,06:00~06:50,#,45600
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,07:00~07:50,#,45600
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,08:00~08:50,#,53200
관악구민체육센터,#,기타,#,아쿠아로빅,#,월수금,#,14:00~14:50,#,44000
관악구민체육센터,#,기타,#,아쿠아로빅,#,화목토,#,14:00~14:50,#,44000
관악구민체육센터,#,"유아,청소년",#,수영,#,월화수목금,#,18:00~18:50,#,29000
